2025-05-25 10:08:44 root         INFO     Starting GetRecords Consumer
2025-05-25 10:08:45 root         INFO     Read User Session {'session_id': 'b5bfece9-6a3e-41a1-8d18-c37e2a7b9105', 'customer_number': 426, 'city': 'Frankfurt', 'country': 'Germany', 'credit_limit': 68586, 'browse_history': [{'product_code': 'S24_3969', 'quantity': '5', 'in_shopping_cart': True}, {'product_code': 'S10_1949', 'quantity': '6', 'in_shopping_cart': True}, {'product_code': 'S24_2300', 'quantity': '5', 'in_shopping_cart': True}, {'product_code': 'S18_3136', 'quantity': '8', 'in_shopping_cart': False}]} from Shard shardId-000000000002 at position 49663622084674537788546153509864972563796546699246174242
2025-05-25 10:08:45 root         INFO     Processed User Session {'session_id': 'b5bfece9-6a3e-41a1-8d18-c37e2a7b9105', 'customer_number': 426, 'city': 'Frankfurt', 'country': 'Germany', 'credit_limit': 68586, 'browse_history': [{'product_code': 'S24_3969', 'quantity': '5', 'in_shopping_cart': True}, {'product_code': 'S10_1949', 'quantity': '6', 'in_shopping_cart': True}, {'product_code': 'S24_2300', 'quantity': '5', 'in_shopping_cart': True}, {'product_code': 'S18_3136', 'quantity': '8', 'in_shopping_cart': False}], 'processing_timestamp': datetime.datetime(2025, 5, 25, 10, 8, 45, 946858), 'overall_product_quantity': 24, 'overall_in_shopping_cart': 16, 'total_different_products': 4}
2025-05-25 10:08:45 root         INFO     Produced record 49663623045546746157642343595645182041564774353761992722 to Shard shardId-000000000001


2025-05-25 10:08:45 root         INFO     Read User Session {'session_id': '44c84de0-dd7b-47bd-b2e2-600262984029', 'customer_number': 276, 'city': 'Las Vegas', 'country': 'USA', 'credit_limit': 88373, 'browse_history': [{'product_code': 'S18_1749', 'quantity': '3', 'in_shopping_cart': True}]} from Shard shardId-000000000002 at position 49663622084674537788546153511585274005108164564608876578
2025-05-25 10:08:45 root         INFO     Processed User Session {'session_id': '44c84de0-dd7b-47bd-b2e2-600262984029', 'customer_number': 276, 'city': 'Las Vegas', 'country': 'USA', 'credit_limit': 88373, 'browse_history': [{'product_code': 'S18_1749', 'quantity': '3', 'in_shopping_cart': True}], 'processing_timestamp': datetime.datetime(2025, 5, 25, 10, 8, 45, 970586), 'overall_product_quantity': 3, 'overall_in_shopping_cart': 3, 'total_different_products': 1}
2025-05-25 10:08:45 root         INFO     Produced record 49663623045546746157630406811498942129430369723777810450 to Shard shardId-000000000001


2025-05-25 10:08:45 root         INFO     Read User Session {'session_id': '75852747-ac57-4b7d-94c6-d05e654c0ea0', 'customer_number': 361, 'city': 'Charleroi', 'country': 'Belgium', 'credit_limit': 40710, 'browse_history': [{'product_code': 'S24_3949', 'quantity': '3', 'in_shopping_cart': True}, {'product_code': 'S10_2016', 'quantity': '6', 'in_shopping_cart': True}]} from Shard shardId-000000000002 at position 49663622084674537788546153511880251905094134289395613730
2025-05-25 10:08:46 root         INFO     Processed User Session {'session_id': '75852747-ac57-4b7d-94c6-d05e654c0ea0', 'customer_number': 361, 'city': 'Charleroi', 'country': 'Belgium', 'credit_limit': 40710, 'browse_history': [{'product_code': 'S24_3949', 'quantity': '3', 'in_shopping_cart': True}, {'product_code': 'S10_2016', 'quantity': '6', 'in_shopping_cart': True}], 'processing_timestamp': datetime.datetime(2025, 5, 25, 10, 8, 45, 994104), 'overall_product_quantity': 9, 'overall_in_shopping_cart': 9, 'total_different_products': 2}
2025-05-25 10:08:46 root         INFO     Produced record 49663623045546746157642343595683867667792442487352590354 to Shard shardId-000000000001


2025-05-25 10:08:46 root         INFO     Read User Session {'session_id': '71040309-c0e3-4603-9ad6-3d3e654885af', 'customer_number': 204, 'city': 'Dublin', 'country': 'Ireland', 'credit_limit': 141288, 'browse_history': [{'product_code': 'S50_1392', 'quantity': '2', 'in_shopping_cart': False}, {'product_code': 'S18_4522', 'quantity': '9', 'in_shopping_cart': False}]} from Shard shardId-000000000002 at position 49663622084674537788546153511958832083369085185751515170
2025-05-25 10:08:46 root         INFO     Processed User Session {'session_id': '71040309-c0e3-4603-9ad6-3d3e654885af', 'customer_number': 204, 'city': 'Dublin', 'country': 'Ireland', 'credit_limit': 141288, 'browse_history': [{'product_code': 'S50_1392', 'quantity': '2', 'in_shopping_cart': False}, {'product_code': 'S18_4522', 'quantity': '9', 'in_shopping_cart': False}], 'processing_timestamp': datetime.datetime(2025, 5, 25, 10, 8, 46, 18233), 'overall_product_quantity': 11, 'overall_in_shopping_cart': 0, 'total_different_products': 2}
2025-05-25 10:08:46 root         INFO     Produced record 49663623045546746157642343595698374777627818037449064466 to Shard shardId-000000000001


2025-05-25 10:08:46 root         INFO     Read User Session {'session_id': '838a8d2c-dd9d-409d-98a6-72f4f4f5b8a3', 'customer_number': 171, 'city': 'Versailles', 'country': 'France', 'credit_limit': 75685, 'browse_history': [{'product_code': 'S32_3522', 'quantity': '2', 'in_shopping_cart': False}, {'product_code': 'S24_2011', 'quantity': '5', 'in_shopping_cart': False}, {'product_code': 'S12_2823', 'quantity': '7', 'in_shopping_cart': False}]} from Shard shardId-000000000002 at position 49663622084674537788546153571639873020284490319260549154
2025-05-25 10:08:46 root         INFO     Processed User Session {'session_id': '838a8d2c-dd9d-409d-98a6-72f4f4f5b8a3', 'customer_number': 171, 'city': 'Versailles', 'country': 'France', 'credit_limit': 75685, 'browse_history': [{'product_code': 'S32_3522', 'quantity': '2', 'in_shopping_cart': False}, {'product_code': 'S24_2011', 'quantity': '5', 'in_shopping_cart': False}, {'product_code': 'S12_2823', 'quantity': '7', 'in_shopping_cart': False}], 'processing_timestamp': datetime.datetime(2025, 5, 25, 10, 8, 46, 43610), 'overall_product_quantity': 14, 'overall_in_shopping_cart': 0, 'total_different_products': 3}
2025-05-25 10:08:46 root         INFO     Produced record 49663623045546746157642343595740687181314330058563780626 to Shard shardId-000000000001


2025-05-25 10:08:46 root         INFO     Read User Session {'session_id': '2d50dc64-d545-4e13-b2b2-0c4a8ff4d432', 'customer_number': 410, 'city': 'Charleroi', 'country': 'Belgium', 'credit_limit': 118399, 'browse_history': [{'product_code': 'S700_2834', 'quantity': '8', 'in_shopping_cart': False}, {'product_code': 'S18_1342', 'quantity': '4', 'in_shopping_cart': False}, {'product_code': 'S24_1937', 'quantity': '3', 'in_shopping_cart': True}]} from Shard shardId-000000000002 at position 49663622084674537788546153573869132231653867067174551586
2025-05-25 10:08:46 root         INFO     Processed User Session {'session_id': '2d50dc64-d545-4e13-b2b2-0c4a8ff4d432', 'customer_number': 410, 'city': 'Charleroi', 'country': 'Belgium', 'credit_limit': 118399, 'browse_history': [{'product_code': 'S700_2834', 'quantity': '8', 'in_shopping_cart': False}, {'product_code': 'S18_1342', 'quantity': '4', 'in_shopping_cart': False}, {'product_code': 'S24_1937', 'quantity': '3', 'in_shopping_cart': True}], 'processing_timestamp': datetime.datetime(2025, 5, 25, 10, 8, 46, 68591), 'overall_product_quantity': 15, 'overall_in_shopping_cart': 3, 'total_different_products': 3}
2025-05-25 10:08:46 root         INFO     Produced record 49663623045546746157642343595795088843196988371425558546 to Shard shardId-000000000001


2025-05-25 10:08:46 root         INFO     Read User Session {'session_id': '1f920719-fbfb-4079-91ff-11d09949b869', 'customer_number': 329, 'city': 'Marseille', 'country': 'France', 'credit_limit': 91309, 'browse_history': [{'product_code': 'S10_4698', 'quantity': '8', 'in_shopping_cart': False}, {'product_code': 'S24_3969', 'quantity': '9', 'in_shopping_cart': False}, {'product_code': 'S18_3685', 'quantity': '8', 'in_shopping_cart': False}, {'product_code': 'S24_3432', 'quantity': '4', 'in_shopping_cart': False}, {'product_code': 'S18_4409', 'quantity': '9', 'in_shopping_cart': False}]} from Shard shardId-000000000002 at position 49663622084674537788546153580811993213700684685254852642
2025-05-25 10:08:46 root         INFO     Processed User Session {'session_id': '1f920719-fbfb-4079-91ff-11d09949b869', 'customer_number': 329, 'city': 'Marseille', 'country': 'France', 'credit_limit': 91309, 'browse_history': [{'product_code': 'S10_4698', 'quantity': '8', 'in_shopping_cart': False}, {'product_code': 'S24_3969', 'quantity': '9', 'in_shopping_cart': False}, {'product_code': 'S18_3685', 'quantity': '8', 'in_shopping_cart': False}, {'product_code': 'S24_3432', 'quantity': '4', 'in_shopping_cart': False}, {'product_code': 'S18_4409', 'quantity': '9', 'in_shopping_cart': False}], 'processing_timestamp': datetime.datetime(2025, 5, 25, 10, 8, 46, 93017), 'overall_product_quantity': 38, 'overall_in_shopping_cart': 0, 'total_different_products': 5}
2025-05-25 10:08:46 root         INFO     Produced record 49663623045546746157642343595805969175573520033997914130 to Shard shardId-000000000001


2025-05-25 10:08:46 root         INFO     Read User Session {'session_id': '80ca1bf3-2cba-459a-b91b-3311e58c57c7', 'customer_number': 303, 'city': 'Reggio Emilia', 'country': 'Italy', 'credit_limit': 106242, 'browse_history': [{'product_code': 'S18_2957', 'quantity': '8', 'in_shopping_cart': True}]} from Shard shardId-000000000003 at position 49663622084696838533744684100240991793053887756867993650
2025-05-25 10:08:46 root         INFO     Processed User Session {'session_id': '80ca1bf3-2cba-459a-b91b-3311e58c57c7', 'customer_number': 303, 'city': 'Reggio Emilia', 'country': 'Italy', 'credit_limit': 106242, 'browse_history': [{'product_code': 'S18_2957', 'quantity': '8', 'in_shopping_cart': True}], 'processing_timestamp': datetime.datetime(2025, 5, 25, 10, 8, 46, 182790), 'overall_product_quantity': 8, 'overall_in_shopping_cart': 8, 'total_different_products': 1}
2025-05-25 10:08:46 root         INFO     Produced record 49663623045546746157642343595993352677613787556077371410 to Shard shardId-000000000001


2025-05-25 10:08:46 root         INFO     Read User Session {'session_id': 'd65718a0-d89a-4451-ad02-8164a2d4466f', 'customer_number': 274, 'city': 'Luleå', 'country': 'Sweden', 'credit_limit': 40710, 'browse_history': [{'product_code': 'S24_3969', 'quantity': '10', 'in_shopping_cart': False}, {'product_code': 'S32_3207', 'quantity': '4', 'in_shopping_cart': True}, {'product_code': 'S12_3148', 'quantity': '4', 'in_shopping_cart': False}]} from Shard shardId-000000000003 at position 49663622084696838533744684100542014322137930558808784946
2025-05-25 10:08:46 root         INFO     Processed User Session {'session_id': 'd65718a0-d89a-4451-ad02-8164a2d4466f', 'customer_number': 274, 'city': 'Luleå', 'country': 'Sweden', 'credit_limit': 40710, 'browse_history': [{'product_code': 'S24_3969', 'quantity': '10', 'in_shopping_cart': False}, {'product_code': 'S32_3207', 'quantity': '4', 'in_shopping_cart': True}, {'product_code': 'S12_3148', 'quantity': '4', 'in_shopping_cart': False}], 'processing_timestamp': datetime.datetime(2025, 5, 25, 10, 8, 46, 203232), 'overall_product_quantity': 18, 'overall_in_shopping_cart': 4, 'total_different_products': 3}
2025-05-25 10:08:46 root         INFO     Produced record 49663623045546746157642343596005441935809933847824433170 to Shard shardId-000000000001


2025-05-25 10:08:46 root         INFO     Read User Session {'session_id': 'a66b5386-a459-49e2-9012-a04e16e21a40', 'customer_number': 126, 'city': 'Vancouver', 'country': 'Canada', 'credit_limit': 107158, 'browse_history': [{'product_code': 'S32_2206', 'quantity': '5', 'in_shopping_cart': False}]} from Shard shardId-000000000003 at position 49663622084696838533744684100899856364743860863241289778
2025-05-25 10:08:46 root         INFO     Processed User Session {'session_id': 'a66b5386-a459-49e2-9012-a04e16e21a40', 'customer_number': 126, 'city': 'Vancouver', 'country': 'Canada', 'credit_limit': 107158, 'browse_history': [{'product_code': 'S32_2206', 'quantity': '5', 'in_shopping_cart': False}], 'processing_timestamp': datetime.datetime(2025, 5, 25, 10, 8, 46, 225407), 'overall_product_quantity': 5, 'overall_in_shopping_cart': 0, 'total_different_products': 1}
2025-05-25 10:08:46 root         INFO     Produced record 49663623045546746157642343596017531194006080139571494930 to Shard shardId-000000000001


2025-05-25 10:08:46 root         INFO     Read User Session {'session_id': '999d7f6d-2d8f-4534-9144-95e6d10bddf9', 'customer_number': 138, 'city': 'New Haven', 'country': 'USA', 'credit_limit': 76427, 'browse_history': [{'product_code': 'S18_1589', 'quantity': '1', 'in_shopping_cart': True}, {'product_code': 'S18_3482', 'quantity': '3', 'in_shopping_cart': False}, {'product_code': 'S12_4473', 'quantity': '2', 'in_shopping_cart': False}, {'product_code': 'S32_2206', 'quantity': '10', 'in_shopping_cart': False}]} from Shard shardId-000000000003 at position 49663622084696838533744684108493119437743349664508280882
2025-05-25 10:08:46 root         INFO     Processed User Session {'session_id': '999d7f6d-2d8f-4534-9144-95e6d10bddf9', 'customer_number': 138, 'city': 'New Haven', 'country': 'USA', 'credit_limit': 76427, 'browse_history': [{'product_code': 'S18_1589', 'quantity': '1', 'in_shopping_cart': True}, {'product_code': 'S18_3482', 'quantity': '3', 'in_shopping_cart': False}, {'product_code': 'S12_4473', 'quantity': '2', 'in_shopping_cart': False}, {'product_code': 'S32_2206', 'quantity': '10', 'in_shopping_cart': False}], 'processing_timestamp': datetime.datetime(2025, 5, 25, 10, 8, 46, 247076), 'overall_product_quantity': 16, 'overall_in_shopping_cart': 1, 'total_different_products': 4}
2025-05-25 10:08:46 root         INFO     Produced record 49663623045546746157630406811518284942544203790573109266 to Shard shardId-000000000001


2025-05-25 10:08:46 root         INFO     Read User Session {'session_id': '6f74c5d4-e914-4f0b-8805-cb9560128703', 'customer_number': 469, 'city': 'Münster', 'country': 'Germany', 'credit_limit': 102973, 'browse_history': [{'product_code': 'S24_2840', 'quantity': '1', 'in_shopping_cart': True}, {'product_code': 'S18_2325', 'quantity': '1', 'in_shopping_cart': True}, {'product_code': 'S12_3990', 'quantity': '1', 'in_shopping_cart': False}, {'product_code': 'S12_4675', 'quantity': '9', 'in_shopping_cart': True}, {'product_code': 'S24_4048', 'quantity': '8', 'in_shopping_cart': True}]} from Shard shardId-000000000003 at position 49663622084696838533744684117549182752476540729242419250
2025-05-25 10:08:46 root         INFO     Processed User Session {'session_id': '6f74c5d4-e914-4f0b-8805-cb9560128703', 'customer_number': 469, 'city': 'Münster', 'country': 'Germany', 'credit_limit': 102973, 'browse_history': [{'product_code': 'S24_2840', 'quantity': '1', 'in_shopping_cart': True}, {'product_code': 'S18_2325', 'quantity': '1', 'in_shopping_cart': True}, {'product_code': 'S12_3990', 'quantity': '1', 'in_shopping_cart': False}, {'product_code': 'S12_4675', 'quantity': '9', 'in_shopping_cart': True}, {'product_code': 'S24_4048', 'quantity': '8', 'in_shopping_cart': True}], 'processing_timestamp': datetime.datetime(2025, 5, 25, 10, 8, 46, 268133), 'overall_product_quantity': 20, 'overall_in_shopping_cart': 19, 'total_different_products': 5}
2025-05-25 10:08:46 root         INFO     Produced record 49663623045546746157642343596169855847277523415584473106 to Shard shardId-000000000001


2025-05-25 10:08:46 root         INFO     Read User Session {'session_id': '87ccf721-53d2-4a5b-8404-078cde0d09bf', 'customer_number': 445, 'city': 'Strasbourg', 'country': 'France', 'credit_limit': 6366, 'browse_history': [{'product_code': 'S700_2610', 'quantity': '8', 'in_shopping_cart': True}, {'product_code': 'S24_2841', 'quantity': '3', 'in_shopping_cart': False}]} from Shard shardId-000000000003 at position 49663622084696838533744684120502588529795080765122281522
2025-05-25 10:08:46 root         INFO     Processed User Session {'session_id': '87ccf721-53d2-4a5b-8404-078cde0d09bf', 'customer_number': 445, 'city': 'Strasbourg', 'country': 'France', 'credit_limit': 6366, 'browse_history': [{'product_code': 'S700_2610', 'quantity': '8', 'in_shopping_cart': True}, {'product_code': 'S24_2841', 'quantity': '3', 'in_shopping_cart': False}], 'processing_timestamp': datetime.datetime(2025, 5, 25, 10, 8, 46, 292013), 'overall_product_quantity': 11, 'overall_in_shopping_cart': 8, 'total_different_products': 2}
